App name,Date,Time,Duration_Seconds
Screen on (unlocked),4/10/23,0.79,0
Screen off,4/10/23,0.79,0
Screen off (locked),4/10/23,0.79,183
Google Opinion Rewards,4/10/23,0.79,1
Google Opinion Rewards,4/10/23,0.79,28
Messages,4/10/23,0.79,55
Screen on (unlocked),4/10/23,0.79,1
Screen off,4/10/23,0.79,0
Screen off (locked),4/10/23,0.78,584
Screen on (unlocked),4/10/23,0.78,0
Screen on (locked),4/10/23,0.78,2
Screen off (locked),4/10/23,0.78,207
Camera,4/10/23,0.78,8
Screen on (locked),4/10/23,0.78,1
Screen off (locked),4/10/23,0.78,99
Screen on (unlocked),4/10/23,0.78,0
Screen off,4/10/23,0.78,0
Screen off (locked),4/10/23,0.77,120
Messages,4/10/23,0.77,51
Screen on (unlocked),4/10/23,0.77,0
Screen off,4/10/23,0.77,0
Screen off (locked),4/10/23,0.77,312
Screen on (unlocked),4/10/23,0.77,0
Screen off,4/10/23,0.77,0
Screen off (locked),4/10/23,0.77,26
Snapchat,4/10/23,0.77,42
Gmail,4/10/23,0.77,8
Sam's Club,4/10/23,0.77,60
Screen on (unlocked),4/10/23,0.77,0
Screen off,4/10/23,0.77,0
Screen off (locked),4/10/23,0.76,377
Maps,4/10/23,0.76,6
Screen on (locked),4/10/23,0.76,0
Screen off (locked),4/10/23,0.76,621
Screen on (locked),4/10/23,0.75,6
Maps,4/10/23,0.75,12
Maps,4/10/23,0.75,136
Android Auto,4/10/23,0.75,2
Maps,4/10/23,0.75,179
Android Auto,4/10/23,0.75,3
Screen on (unlocked),4/10/23,0.75,203
Maps,4/10/23,0.75,68
Screen on (locked),4/10/23,0.75,0
Screen off (locked),4/10/23,0.74,131
Screen on (locked),4/10/23,0.74,25
Screen on (unlocked),4/10/23,0.74,0
Maps,4/10/23,0.74,3
Android Auto,4/10/23,0.74,2
Maps,4/10/23,0.74,151
Android Auto,4/10/23,0.74,8
Maps,4/10/23,0.74,49
Android Auto,4/10/23,0.73,691
Maps,4/10/23,0.73,4
Screen on (locked),4/10/23,0.73,0
Screen off (locked),4/10/23,0.73,2
Maps,4/10/23,0.73,38
Screen on (unlocked),4/10/23,0.73,2
Messages,4/10/23,0.73,1
Screen on (locked),4/10/23,0.73,0
Screen off (locked),4/10/23,0.73,97
Messages,4/10/23,0.73,6
Screen on (locked),4/10/23,0.73,0
Screen off (locked),4/10/23,0.73,94
Messages,4/10/23,0.73,10
Screen on (locked),4/10/23,0.73,0
Screen off (locked),4/10/23,0.73,5
Messages,4/10/23,0.72,899
YouTube,4/10/23,0.72,190
Amazon Shopping,4/10/23,0.72,60
Messages,4/10/23,0.72,39
Chrome,4/10/23,0.72,4
Messages,4/10/23,0.72,39
Gmail,4/10/23,0.71,34
Chrome,4/10/23,0.71,689
Google,4/10/23,0.71,34
Chrome,4/10/23,0.71,41
Screen on (unlocked),4/10/23,0.71,0
Screen off,4/10/23,0.71,0
Screen off (locked),4/10/23,0.71,40
Chrome,4/10/23,0.7,155
Google,4/10/23,0.7,23
Maps,4/10/23,0.7,51
Sam's Club,4/10/23,0.7,91
Instagram,4/10/23,0.7,51
Snapchat,4/10/23,0.7,11
Messages,4/10/23,0.7,1
Gmail,4/10/23,0.7,44
Screen on (unlocked),4/10/23,0.7,0
Screen off,4/10/23,0.7,0
Screen off (locked),4/10/23,0.7,45
Call,4/10/23,0.7,1
Phone,4/10/23,0.7,1
Messages,4/10/23,0.69,233
Chrome,4/10/23,0.69,85
Google,4/10/23,0.69,34
Screen on (unlocked),4/10/23,0.69,0
Screen off,4/10/23,0.69,0
Screen off (locked),4/10/23,0.69,43
Screen on (unlocked),4/10/23,0.69,0
Screen off,4/10/23,0.69,0
Screen off (locked),4/10/23,0.69,57
Messages,4/10/23,0.69,61
Amazon Shopping,4/10/23,0.69,5
Screen on (unlocked),4/10/23,0.69,0
Screen off,4/10/23,0.69,0
Screen off (locked),4/10/23,0.69,43
Messages,4/10/23,0.69,32
Amazon Shopping,4/10/23,0.69,5
Screen on (unlocked),4/10/23,0.69,0
Screen off,4/10/23,0.69,0
Screen off (locked),4/10/23,0.69,23
Messages,4/10/23,0.69,130
Amazon Shopping,4/10/23,0.69,14
Messages,4/10/23,0.69,76
Chrome,4/10/23,0.68,158
Google,4/10/23,0.68,33
Amazon Shopping,4/10/23,0.68,9
Messages,4/10/23,0.68,15
Gmail,4/10/23,0.68,29
Snapchat,4/10/23,0.68,161
Messages,4/10/23,0.68,63
Screen on (unlocked),4/10/23,0.68,0
Screen off,4/10/23,0.68,0
Screen off (locked),4/10/23,0.68,119
Screen on (unlocked),4/10/23,0.68,0
Screen off,4/10/23,0.68,0
Screen off (locked),4/10/23,0.67,656
Screen on (unlocked),4/10/23,0.67,0
Screen off,4/10/23,0.67,0
Screen off (locked),4/10/23,0.67,114
YouTube,4/10/23,0.67,1
Screen on (unlocked),4/10/23,0.67,0
Screen off,4/10/23,0.66,1165
YouTube,4/10/23,0.65,333
Screen on (unlocked),4/10/23,0.65,0
Screen off,4/10/23,0.65,1
Screen off (locked),4/10/23,0.65,449
YouTube,4/10/23,0.64,701
Amazon Shopping,4/10/23,0.64,281
Ampere,4/10/23,0.64,9
Amazon Shopping,4/10/23,0.63,79
Messages,4/10/23,0.63,252
Amazon Shopping,4/10/23,0.63,77
Messages,4/10/23,0.63,172
Amazon Shopping,4/10/23,0.63,33
Messages,4/10/23,0.63,23
YouTube,4/10/23,0.62,490
Messages,4/10/23,0.62,246
Snapchat,4/10/23,0.62,252
Messages,4/10/23,0.62,72
Messages,4/10/23,0.62,58
YouTube,4/10/23,0.62,3
Screen on (unlocked),4/10/23,0.62,0
Screen off,4/10/23,0.62,0
Screen off (locked),4/10/23,0.6,877
YouTube,4/10/23,0.6,6
YouTube,4/10/23,0.6,3
Chrome,4/10/23,0.6,1
YouTube,4/10/23,0.6,58
Messages,4/10/23,0.6,269
Snapchat,4/10/23,0.59,534
Messages,4/10/23,0.59,180
YouTube,4/10/23,0.56,3207
Snapchat,4/10/23,0.55,179
YouTube,4/10/23,0.55,163
Messages,4/10/23,0.55,44
Messages,4/10/23,0.55,60
Google,4/10/23,0.55,1
Chrome,4/10/23,0.55,38
Screen on (unlocked),4/10/23,0.55,0
Screen off,4/10/23,0.55,0
Screen off (locked),4/10/23,0.54,384
Chrome,4/10/23,0.54,56
Google,4/10/23,0.54,1
Screen on (unlocked),4/10/23,0.54,0
Screen off,4/10/23,0.54,0
Screen off (locked),4/10/23,0.54,148
Screen on (locked),4/10/23,0.54,6
Screen off (locked),4/10/23,0.54,161
Screen on (locked),4/10/23,0.54,8
Maps,4/10/23,0.54,151
YouTube,4/10/23,0.51,2442
Snapchat,4/10/23,0.51,72
Maps,4/10/23,0.51,1
Android Auto,4/10/23,0.51,4
Phone,4/10/23,0.51,9
Messages,4/10/23,0.51,2
Maps,4/10/23,0.51,12
Android Auto,4/10/23,0.5,179
System UI,4/10/23,0.5,3
Android Auto,4/10/23,0.5,1
Maps,4/10/23,0.5,2
Screen on (unlocked),4/10/23,0.5,0
Screen off,4/10/23,0.5,0
Screen off (locked),4/10/23,0.5,106
Screen on (unlocked),4/10/23,0.5,0
Screen off,4/10/23,0.5,0
Screen off (locked),4/10/23,0.5,109
Weather,4/10/23,0.5,15
Snapchat,4/10/23,0.5,325
Screen on (unlocked),4/10/23,0.5,0
Screen off,4/10/23,0.5,0
Screen off (locked),4/10/23,0.49,213
Messages,4/10/23,0.49,39
Screen on (unlocked),4/10/23,0.49,0
Screen off,4/10/23,0.49,0
Screen off (locked),4/10/23,0.49,260
Messages,4/10/23,0.49,38
Google,4/10/23,0.49,51
Drive,4/10/23,0.49,182
Chrome,4/10/23,0.49,4
Google,4/10/23,0.49,18
Amazon Shopping,4/10/23,0.49,101
Chrome,4/10/23,0.48,153
Gmail,4/10/23,0.48,13
Screen on (unlocked),4/10/23,0.48,0
Screen off,4/10/23,0.48,0
Screen off (locked),4/10/23,0.48,59
Screen on (unlocked),4/10/23,0.48,0
Screen off,4/10/23,0.48,0
Screen off (locked),4/10/23,0.48,120
Google,4/10/23,0.48,1
Chrome,4/10/23,0.48,67
Google,4/10/23,0.48,27
YouTube,4/10/23,0.48,1
Screen on (unlocked),4/10/23,0.48,0
Screen off,4/10/23,0.48,204
YouTube,4/10/23,0.47,596
Google,4/10/23,0.47,1
Chrome,4/10/23,0.47,22
Google,4/10/23,0.47,33
YouTube,4/10/23,0.46,315
Snapchat,4/10/23,0.46,70
YouTube,4/10/23,0.46,4
Screen on (unlocked),4/10/23,0.46,0
Screen off,4/10/23,0.46,0
Screen off (locked),4/10/23,0.46,131
YouTube,4/10/23,0.45,1126
Snapchat,4/10/23,0.45,74
Messages,4/10/23,0.43,1379
YouTube,4/10/23,0.43,23
Messages,4/10/23,0.42,962
YouTube,4/10/23,0.42,51
Snapchat,4/10/23,0.42,231
Messages,4/10/23,0.42,215
YouTube,4/10/23,0.42,8
Screen on (unlocked),4/10/23,0.42,0
Screen off,4/10/23,0.41,558
YouTube,4/10/23,0.4,488
YouTube,4/10/23,0.4,8
Messages,4/10/23,0.4,11
Messages,4/10/23,0.4,11
myAT&T,4/10/23,0.4,47
Messages,4/10/23,0.39,823
YouTube,4/10/23,0.39,205
Messages,4/10/23,0.39,53
Snapchat,4/10/23,0.39,49
Messages,4/10/23,0.39,80
YouTube,4/10/23,0.37,1222
Instagram,4/10/23,0.37,391
Snapchat,4/10/23,0.37,236
Messages,4/10/23,0.37,6
Messages,4/10/23,0.37,34
Gmail,4/10/23,0.36,23
Messages,4/10/23,0.36,127
Instagram,4/10/23,0.36,488
Dokkan,4/10/23,0.36,38
Screen on (unlocked),4/10/23,0.36,0
Screen off,4/10/23,0.36,0
Screen off (locked),4/10/23,0.35,145
Camera,4/10/23,0.35,18
Gallery,4/10/23,0.35,20
Gmail,4/10/23,0.35,4
Permission controller,4/10/23,0.35,1
Gmail,4/10/23,0.35,1
Screen on (unlocked),4/10/23,0.35,0
Screen off,4/10/23,0.35,0
Screen off (locked),4/10/23,0.35,107
Screen on (locked),4/10/23,0.35,7
Screen off (locked),4/10/23,0.35,107
Screen on (locked),4/10/23,0.35,73
Life360,4/10/23,0.35,14
Maps,4/10/23,0.35,142
Android Auto,4/10/23,0.35,2
Maps,4/10/23,0.35,178
Android Auto,4/10/23,0.35,4
Messages,4/10/23,0.34,14
Screen on (unlocked),4/10/23,0.34,0
Maps,4/10/23,0.34,146
Android Auto,4/10/23,0.34,2
Maps,4/10/23,0.34,94
Android Auto,4/10/23,0.34,2
Google,4/10/23,0.33,293
Maps,4/10/23,0.33,108
Android Auto,4/10/23,0.33,66
System UI,4/10/23,0.33,3
Android Auto,4/10/23,0.33,1
Maps,4/10/23,0.33,37
Screen on (locked),4/10/23,0.33,6
Messages,4/10/23,0.33,22
Screen on (unlocked),4/10/23,0.33,0
Maps,4/10/23,0.33,8
Screen on (locked),4/10/23,0.33,0
Screen off (locked),4/10/23,0.33,8
Maps,4/10/23,0.33,30
Screen on (locked),4/10/23,0.33,0
Screen off (locked),4/10/23,0.33,272
Maps,4/10/23,0.33,48
Screen on (locked),4/10/23,0.33,0
Screen off (locked),4/10/23,0.33,199
Maps,4/10/23,0.32,76
Maps,4/10/23,0.32,3
Screen on (unlocked),4/10/23,0.32,1
Screen on (locked),4/10/23,0.32,1
Screen off (locked),4/10/23,0.32,507
Screen on (locked),4/10/23,0.32,23
Screen off (locked),4/10/23,0.32,2
Screen on (locked),4/10/23,0.32,3
Screen off (locked),4/10/23,0.3,1174
Screen on (locked),4/10/23,0.3,6
Screen off (locked),4/10/23,0.3,493
Clock,4/10/23,0.3,15
Screen on (locked),4/10/23,0.3,0
Screen off (locked),4/10/23,0.3,105
Clock,4/10/23,0.3,15
Screen on (locked),4/10/23,0.3,0
Screen off (locked),4/10/23,0.3,90
Screen on (locked),4/10/23,0.3,6
Screen off (locked),4/10/23,0.29,647
Clock,4/10/23,0.29,35
Screen on (locked),4/10/23,0.29,0
Screen off (locked),4/10/23,0.28,459
Clock,4/10/23,0.28,21
Screen on (locked),4/10/23,0.28,0
Screen off (locked),4/10/23,0.28,196
Screen on (locked),4/10/23,0.28,6
Screen off (locked),4/10/23,0.28,190
Screen on (unlocked),4/10/23,0.28,1
Clock,4/10/23,0.28,18
Screen on (locked),4/10/23,0.28,0
Screen off (locked),4/10/23,0.27,577
Clock,4/10/23,0.27,23
Screen on (locked),4/10/23,0.27,0
Screen off (locked),4/10/23,0.25,1777
Clock,4/10/23,0.25,22
Screen on (locked),4/10/23,0.25,0
Screen off (locked),4/10/23,0.22,2326
Screen on (locked),4/10/23,0.22,8
Screen off (locked),4/10/23,0.06,14373
Screen on (locked),4/10/23,0.06,6
Screen off (locked),4/10/23,0.05,762
Screen on (locked),4/10/23,0.05,7
Screen off (locked),4/10/23,0.05,171
Screen on (locked),4/10/23,0.04,66
Screen off (locked),4/10/23,0.04,39
Weather,4/10/23,0.04,11
YouTube,4/10/23,0,3757
YouTube,4/9/23,0.99,911
Screen on (unlocked),4/9/23,0.99,0
Screen off,4/9/23,0.99,0
Screen off (locked),4/9/23,0.98,449
YouTube,4/9/23,0.97,926
YouTube,4/9/23,0.96,1214
Screen on (unlocked),4/9/23,0.96,0
Screen off,4/9/23,0.96,1
Screen off (locked),4/9/23,0.96,248
YouTube,4/9/23,0.96,7
Call,4/9/23,0.95,174
Screen on (locked),4/9/23,0.95,0
Screen off (locked),4/9/23,0.95,236
YouTube,4/9/23,0.95,377
Crunchyroll,4/9/23,0.95,10
Screen on (unlocked),4/9/23,0.95,0
Screen off,4/9/23,0.95,0
Screen off (locked),4/9/23,0.95,82
Crunchyroll,4/9/23,0.95,8
Screen on (unlocked),4/9/23,0.95,0
Screen off,4/9/23,0.95,0
Screen off (locked),4/9/23,0.92,2655
Crunchyroll,4/9/23,0.92,9
Screen on (unlocked),4/9/23,0.92,0
Screen off,4/9/23,0.92,0
Screen off (locked),4/9/23,0.92,1
Crunchyroll,4/9/23,0.91,42
Screen on (unlocked),4/9/23,0.91,0
Screen off,4/9/23,0.91,0
Screen off (locked),4/9/23,0.91,5
Screen on (unlocked),4/9/23,0.91,0
Screen off,4/9/23,0.91,0
Screen off (locked),4/9/23,0.91,265
Screen on (unlocked),4/9/23,0.91,0
Screen off,4/9/23,0.91,0
Screen off (locked),4/9/23,0.9,612
Golf Rival,4/9/23,0.9,3
Screen on (unlocked),4/9/23,0.9,0
Screen off,4/9/23,0.9,1
Screen off (locked),4/9/23,0.88,2401
Clock,4/9/23,0.88,9
Screen on (locked),4/9/23,0.88,0
Screen off (locked),4/9/23,0.84,3102
Screen on (locked),4/9/23,0.84,13
Screen off (locked),4/9/23,0.8,3468
Gallery,4/9/23,0.8,20
Camera,4/9/23,0.8,12
Gallery,4/9/23,0.8,20
Camera,4/9/23,0.8,17
Screen on (locked),4/9/23,0.8,5
Screen off (locked),4/9/23,0.8,1
Golf Rival,4/9/23,0.79,358
Dokkan,4/9/23,0.79,43
Snapchat,4/9/23,0.79,37
Google,4/9/23,0.79,7
Chrome,4/9/23,0.79,41
Device boot,4/9/23,0.79,0
Device shutdown,4/9/23,0.73,4958
YouTube,4/9/23,0.73,77
Screen on (unlocked),4/9/23,0.73,0
Screen off,4/9/23,0.73,1
Screen off (locked),4/9/23,0.73,640
YouTube,4/9/23,0.72,328
YouTube,4/9/23,0.72,491
Screen on (unlocked),4/9/23,0.72,0
Screen off,4/9/23,0.72,0
Screen off (locked),4/9/23,0.72,51
Screen on (unlocked),4/9/23,0.72,0
Screen off,4/9/23,0.72,0
Screen off (locked),4/9/23,0.72,10
Google,4/9/23,0.72,1
Screen on (unlocked),4/9/23,0.72,0
Screen off,4/9/23,0.72,0
Screen off (locked),4/9/23,0.71,559
Google,4/9/23,0.71,2
Screen on (unlocked),4/9/23,0.71,0
Screen off,4/9/23,0.71,0
Screen off (locked),4/9/23,0.71,6
Clock,4/9/23,0.71,9
Screen on (locked),4/9/23,0.71,0
Screen off (locked),4/9/23,0.71,5
Messages,4/9/23,0.71,116
Screen on (unlocked),4/9/23,0.71,0
Screen off,4/9/23,0.71,0
Screen off (locked),4/9/23,0.71,55
Messages,4/9/23,0.71,40
Screen on (unlocked),4/9/23,0.71,0
Screen off,4/9/23,0.71,0
Screen off (locked),4/9/23,0.7,100
Screen on (locked),4/9/23,0.7,51
Maps,4/9/23,0.7,28
Android Auto,4/9/23,0.7,26
Messages,4/9/23,0.7,312
Google,4/9/23,0.7,33
Android Auto,4/9/23,0.7,146
Maps,4/9/23,0.7,212
Android Auto,4/9/23,0.69,29
System UI,4/9/23,0.69,2
Screen on (unlocked),4/9/23,0.69,6
Screen on (locked),4/9/23,0.69,2
Screen off (locked),4/9/23,0.69,239
Gmail,4/9/23,0.69,41
Capital One,4/9/23,0.69,49
Messages,4/9/23,0.69,13
Screen on (unlocked),4/9/23,0.69,0
Screen off,4/9/23,0.69,0
Screen off (locked),4/9/23,0.69,132
Phone,4/9/23,0.69,1
Screen on (unlocked),4/9/23,0.69,1
Screen off,4/9/23,0.69,1
Screen off (locked),4/9/23,0.68,925
Phone,4/9/23,0.68,13
Call,4/9/23,0.68,47
Phone,4/9/23,0.68,4
Screen on (unlocked),4/9/23,0.68,0
Screen off,4/9/23,0.68,0
Screen off (locked),4/9/23,0.67,331
Screen on (locked),4/9/23,0.67,17
Screen off (locked),4/9/23,0.67,22
Screen on (locked),4/9/23,0.67,10
Screen off (locked),4/9/23,0.67,475
Phone,4/9/23,0.67,3
Call,4/9/23,0.67,72
Phone,4/9/23,0.67,2
Messages,4/9/23,0.67,3
Screen on (unlocked),4/9/23,0.67,0
Screen off,4/9/23,0.67,0
Screen off (locked),4/9/23,0.66,583
Screen on (locked),4/9/23,0.66,6
Google,4/9/23,0.66,38
Maps,4/9/23,0.66,31
Shopper,4/9/23,0.66,11
Google,4/9/23,0.64,1960
Maps,4/9/23,0.64,38
Shopper,4/9/23,0.63,148
Screen on (unlocked),4/9/23,0.63,0
Screen on (locked),4/9/23,0.63,3
Maps,4/9/23,0.63,418
Shopper,4/9/23,0.63,24
Maps,4/9/23,0.63,7
Shopper,4/9/23,0.63,41
Messages,4/9/23,0.63,18
Shopper,4/9/23,0.63,4
Screen on (unlocked),4/9/23,0.63,0
Screen off,4/9/23,0.63,0
Screen off (locked),4/9/23,0.63,58
Shopper,4/9/23,0.63,119
Messages,4/9/23,0.62,41
Shopper,4/9/23,0.62,109
Permission controller,4/9/23,0.62,1
Shopper,4/9/23,0.62,72
Screen on (unlocked),4/9/23,0.62,0
Screen off,4/9/23,0.62,0
Screen off (locked),4/9/23,0.62,22
Messages,4/9/23,0.62,288
Maps,4/9/23,0.62,32
Messages,4/9/23,0.62,150
Shopper,4/9/23,0.61,523
Maps,4/9/23,0.61,424
Shopper,4/9/23,0.61,1
Shopper,4/9/23,0.61,2
Messages,4/9/23,0.6,253
Shopper,4/9/23,0.6,100
YouTube,4/9/23,0.6,11
Shopper,4/9/23,0.6,48
Messages,4/9/23,0.6,71
Shopper,4/9/23,0.6,223
Messages,4/9/23,0.6,203
Shopper,4/9/23,0.6,11
Screen on (unlocked),4/9/23,0.6,0
Screen off,4/9/23,0.6,0
Screen off (locked),4/9/23,0.59,152
Screen on (unlocked),4/9/23,0.59,4
Screen on (locked),4/9/23,0.59,1
Screen off (locked),4/9/23,0.59,504
Opera,4/9/23,0.58,504
Screen on (unlocked),4/9/23,0.58,0
Screen off,4/9/23,0.58,0
Screen off (locked),4/9/23,0.58,12
Screen on (unlocked),4/9/23,0.58,1
Screen on (locked),4/9/23,0.58,4
Screen off (locked),4/9/23,0.58,114
Screen on (locked),4/9/23,0.58,13
Screen off (locked),4/9/23,0.58,32
Screen on (unlocked),4/9/23,0.58,0
Screen on (locked),4/9/23,0.58,2
Screen off (locked),4/9/23,0.58,16
Google,4/9/23,0.58,21
Screen on (locked),4/9/23,0.58,0
Screen off (locked),4/9/23,0.58,256
Phone,4/9/23,0.58,4
Call,4/9/23,0.58,35
Phone,4/9/23,0.58,6
Screen on (unlocked),4/9/23,0.58,0
Screen off,4/9/23,0.58,0
Screen off (locked),4/9/23,0.57,354
Screen on (locked),4/9/23,0.57,9
Screen off (locked),4/9/23,0.57,5
Phone,4/9/23,0.57,16
Call,4/9/23,0.57,99
Phone,4/9/23,0.57,2
Screen on (unlocked),4/9/23,0.57,0
Screen off,4/9/23,0.57,0
Screen off (locked),4/9/23,0.57,73
Screen on (locked),4/9/23,0.57,21
Screen off (locked),4/9/23,0.57,47
Screen on (unlocked),4/9/23,0.57,0
Screen off,4/9/23,0.57,0
Screen off (locked),4/9/23,0.57,215
Weather,4/9/23,0.57,9
Weather,4/9/23,0.56,11
Screen on (unlocked),4/9/23,0.56,2
YouTube,4/9/23,0.56,0
Messages,4/9/23,0.56,1
Screen on (locked),4/9/23,0.56,0
Screen off (locked),4/9/23,0.56,151
Messages,4/9/23,0.55,712
YouTube,4/9/23,0.55,563
Screen on (unlocked),4/9/23,0.55,0
Screen off,4/9/23,0.55,0
Screen off (locked),4/9/23,0.55,14
Gmail,4/9/23,0.55,16
Snapchat,4/9/23,0.54,1014
Shopper,4/9/23,0.53,98
Finder,4/9/23,0.53,8
Snapchat,4/9/23,0.52,1144
App Usage,4/9/23,0.52,5
Messages,4/9/23,0.52,13
Screen on (unlocked),4/9/23,0.52,0
Screen off,4/9/23,0.52,1
Screen off (locked),4/9/23,0.51,332
Screen on (locked),4/9/23,0.51,7
Screen off (locked),4/9/23,0.46,4432
Screen on (locked),4/9/23,0.46,7
Screen off (locked),4/9/23,0.23,0
Messages,4/9/23,0.23,49
Snapchat,4/9/23,0.23,87
Device boot,4/9/23,0.23,0
Software Update,4/9/23,0.23,3
Snapchat,4/9/23,0.23,54
Device boot,4/9/23,0.23,0
Device shutdown,4/9/23,0.22,343
Device shutdown,4/9/23,0.22,418
Screen on (unlocked),4/9/23,0.22,1
Screen off (locked),4/9/23,0.22,10
Software Update,4/9/23,0.22,0
Screen on (unlocked),4/9/23,0.22,1
Screen off (locked),4/9/23,0.22,11
Software Update,4/9/23,0.22,0
Screen on (unlocked),4/9/23,0.22,1
Screen off (locked),4/9/23,0.06,14401
Software Update,4/9/23,0.06,0
Screen on (unlocked),4/9/23,0.06,1
Screen off (locked),4/9/23,0.03,16792
Screen on (unlocked),4/9/23,0.03,0
Screen on (locked),4/9/23,0.03,2
Screen off (locked),4/9/23,0.03,13
Screen on (locked),4/9/23,0.03,5
Screen off (locked),4/9/23,0,2389
Clock,4/9/23,0,17
Screen on (locked),4/9/23,0,0
Screen off (locked),4/8/23,0.99,532
Call,4/8/23,0.99,98
Screen on (unlocked),4/8/23,0.99,0
WhatsApp,4/8/23,0.99,9
Screen on (locked),4/8/23,0.99,0
Screen off (locked),4/8/23,0.98,655
Home,4/8/23,0.98,38
Screen on (unlocked),4/8/23,0.98,0
Screen on (locked),4/8/23,0.98,0
Screen off (locked),4/8/23,0.96,2203
Screen on (locked),4/8/23,0.96,11
Screen off (locked),4/8/23,0.96,302
Screen on (locked),4/8/23,0.96,6
Screen off (locked),4/8/23,0.91,4008
Screen on (unlocked),4/8/23,0.91,0
Screen off,4/8/23,0.91,0
Screen off (locked),4/8/23,0.9,1141
YouTube,4/8/23,0.89,173
Screen on (unlocked),4/8/23,0.89,0
Screen off,4/8/23,0.89,0
Screen off (locked),4/8/23,0.89,407
Screen on (unlocked),4/8/23,0.89,0
Software Update,4/8/23,0.89,3
Screen on (locked),4/8/23,0.89,2
Screen off (locked),4/8/23,0.88,780
Crunchyroll,4/8/23,0.88,4
Screen on (unlocked),4/8/23,0.88,0
Screen off,4/8/23,0.88,0
Screen off (locked),4/8/23,0.88,382
Clock,4/8/23,0.88,11
Screen on (locked),4/8/23,0.88,0
Screen off (locked),4/8/23,0.86,1051
Crunchyroll,4/8/23,0.86,4
Screen on (unlocked),4/8/23,0.86,0
Screen off,4/8/23,0.86,0
Screen off (locked),4/8/23,0.85,1418
Crunchyroll,4/8/23,0.85,18
Screen on (unlocked),4/8/23,0.85,0
Screen off,4/8/23,0.85,0
Screen off (locked),4/8/23,0.83,1377
Crunchyroll,4/8/23,0.83,11
Screen on (unlocked),4/8/23,0.83,0
Screen off,4/8/23,0.83,0
Screen off (locked),4/8/23,0.83,3
Crunchyroll,4/8/23,0.83,17
Screen on (unlocked),4/8/23,0.83,0
Screen off,4/8/23,0.83,0
Screen off (locked),4/8/23,0.82,514
Crunchyroll,4/8/23,0.82,6
Screen on (unlocked),4/8/23,0.82,0
Screen off,4/8/23,0.82,0
Screen off (locked),4/8/23,0.82,57
Crunchyroll,4/8/23,0.82,132
Screen on (unlocked),4/8/23,0.82,0
Screen off,4/8/23,0.82,0
Screen off (locked),4/8/23,0.82,84
Screen on (unlocked),4/8/23,0.82,0
Screen off,4/8/23,0.82,0
Screen off (locked),4/8/23,0.81,844
Screen on (locked),4/8/23,0.81,6
Screen off (locked),4/8/23,0.81,32
Maps,4/8/23,0.81,22
Maps,4/8/23,0.81,73
Screen on (locked),4/8/23,0.81,4
Screen off (locked),4/8/23,0.81,3
Screen on (locked),4/8/23,0.81,12
Screen off (locked),4/8/23,0.8,864
Maps,4/8/23,0.79,85
Screen on (locked),4/8/23,0.79,1
Screen off (locked),4/8/23,0.79,2
Tile,4/8/23,0.79,5
Screen on (unlocked),4/8/23,0.79,0
Screen on (locked),4/8/23,0.79,2
Screen off (locked),4/8/23,0.79,536
Tile,4/8/23,0.79,85
Crunchyroll,4/8/23,0.79,1
Screen on (unlocked),4/8/23,0.79,0
Screen off,4/8/23,0.79,0
Screen off (locked),4/8/23,0.78,141
Screen on (locked),4/8/23,0.78,8
Screen off (locked),4/8/23,0.78,108
Crunchyroll,4/8/23,0.78,18
Crunchyroll,4/8/23,0.78,6
Screen on (unlocked),4/8/23,0.78,0
Screen off,4/8/23,0.78,0
Screen off (locked),4/8/23,0.77,1291
Crunchyroll,4/8/23,0.77,30
Screen on (unlocked),4/8/23,0.77,1
Screen on (locked),4/8/23,0.77,1
Screen off,4/8/23,0.76,124
Crunchyroll,4/8/23,0.76,394
YouTube,4/8/23,0.76,138
Screen on (unlocked),4/8/23,0.76,0
Screen off,4/8/23,0.76,0
Screen off (locked),4/8/23,0.76,19
Snapchat,4/8/23,0.76,46
Screen on (unlocked),4/8/23,0.76,0
Screen off,4/8/23,0.76,0
Screen off (locked),4/8/23,0.74,1279
Screen on (unlocked),4/8/23,0.74,0
Screen off,4/8/23,0.74,0
Screen off (locked),4/8/23,0.74,37
YouTube,4/8/23,0.74,33
WhatsApp,4/8/23,0.74,7
Messages,4/8/23,0.73,649
WhatsApp,4/8/23,0.73,126
Messages,4/8/23,0.73,33
YouTube,4/8/23,0.73,160
Instagram,4/8/23,0.73,115
Messages,4/8/23,0.72,332
Instagram,4/8/23,0.72,112
Software Update,4/8/23,0.72,4
